x	z
-5.468056858927857755e-01 1.733459621254362304e+01
-6.191842223294105052e-01 1.688595924935275505e+01
-6.899138678080652953e-01 1.645041207696908714e+01
-7.600688646973116080e-01 1.602775425226272077e+01
-8.307422396965078448e-01 1.561782085693320532e+01
-9.030458038357832562e-01 1.522048249750971394e+01
-9.780942829561806162e-01 1.483566282941345449e+01
-1.056740087718275101e+00 1.446336157740836725e+01
-1.139709083653592137e+00 1.410362771808521032e+01
-1.227827568100082312e+00 1.375660084958829721e+01
-1.322025659241478301e+00 1.342251271879677077e+01
-1.423337296107266781e+00 1.310168722132472929e+01
-1.532900238572703966e+00 1.279454040152117500e+01
-1.651952012550012228e+00 1.250163151934294525e+01
-1.781587935860300398e+00 1.222378324157727825e+01
-1.922730436173675006e+00 1.196175145970864229e+01
-2.076464518739776111e+00 1.171662377769522223e+01
-2.244057902665435478e+00 1.148987137398186498e+01
-2.426961020914758294e+00 1.128334900149993381e+01
-2.626807020309068541e+00 1.109929498766741141e+01
-2.845411761526924543e+00 1.094033123438886967e+01
-3.084773819104139392e+00 1.080946321805545729e+01
-3.346820810690038339e+00 1.071060452364898552e+01
-3.633299597160832839e+00 1.064851726922364961e+01
-3.946455115090783394e+00 1.062773778694591620e+01
-4.288454386223603976e+00 1.065417835135543712e+01
-4.661365513938757310e+00 1.073517697196295018e+01
-5.067157683251641842e+00 1.087949739325027920e+01
-5.507701160813466501e+00 1.109732909467033757e+01
-5.984767294911327973e+00 1.140028729064715485e+01
-6.500028515468036616e+00 1.180141293057576846e+01
-7.055058334042373147e+00 1.231517269882237287e+01
-7.651265607144432934e+00 1.295730463330134441e+01
-8.286056811656749232e+00 1.373809857004484414e+01
-8.957928538858755729e+00 1.467826185149402818e+01
-9.664968139128635727e+00 1.579854268265214756e+01
-1.040202125188927695e+01 1.711164025043701287e+01
-1.116069180560841190e+01 1.862220472368119317e+01
-1.192934201779833003e+01 2.032683725313146184e+01
-1.269309239501629349e+01 2.221408997144961717e+01
-1.343382173286426351e+01 2.426446599321194242e+01
-1.413139655658728522e+01 2.645160704366129423e+01
-1.476569345567395075e+01 2.872677204239816717e+01
-1.530820408909739783e+01 3.100553032923029662e+01
-1.573363015175966595e+01 3.320643528553884494e+01
-1.602132599241862465e+01 3.525429703637748702e+01
-1.615529861368788644e+01 3.708018245047169614e+01
-1.612420767203697380e+01 3.862141514021981692e+01
-1.592093985877499662e+01 3.981767406475748317e+01
-1.554608796170731466e+01 4.062637664777074775e+01
-1.501198389737547956e+01 4.105902005492403362e+01
-1.433555170968364578e+01 4.113950457244443015e+01
-1.353780027028168575e+01 4.090068903729303429e+01
-1.264382327856536392e+01 4.038439083716478706e+01
-1.168279926167621419e+01 3.964138591048843097e+01
-1.068484305588176397e+01 3.873339646215718091e+01
-9.672340004108967548e+00 3.772137090007532123e+01
-8.667301498758291700e+00 3.664855332360532003e+01
-7.688020319870381591e+00 3.555076429035890584e+01
-6.748818650989531598e+00 3.445680710058771012e+01
-5.860078599916836772e+00 3.338831138449894098e+01
-5.028715369126157242e+00 3.235580409687824499e+01
-4.258147624228074690e+00 3.136402843884508584e+01
-3.549853930504155652e+00 3.041611251823563222e+01
-2.903744277791489026e+00 2.951294763792335019e+01
-2.318160080482962293e+00 2.865318829581939042e+01
-1.789838839308862228e+00 2.783395026797859373e+01
-1.314703887372233204e+00 2.705276653061442360e+01
-8.887849447585436380e-01 2.630666303697589825e+01
-5.079496808413104247e-01 2.559291170892523937e+01
-1.678943831581602986e-01 2.490906837301982435e+01
1.358560425890495971e-01 2.425297276051242790e+01
4.079480725344146741e-01 2.362274850735085252e+01
6.531995646478567785e-01 2.301680315417818434e+01
8.762601287917641812e-01 2.243371637181923361e+01
1.080303758253349455e+00 2.187236342171018322e+01
1.268195083833425052e+00 2.133210771586225718e+01
1.442859586257752680e+00 2.081241524892877237e+01
1.607278182309431980e+00 2.031284568893975973e+01
1.764487224828933165e+00 1.983305237730188253e+01
1.917578502714039734e+00 1.937278232879858564e+01
2.069326999092921504e+00 1.893204112549200602e+01
2.221345474464536895e+00 1.851131036014128028e+01
2.375278975583988483e+00 1.811111940231779727e+01
2.532876687038764008e+00 1.773216266635560601e+01
2.695985681329839512e+00 1.737530373744110435e+01
2.866550918871626497e+00 1.704157537161320946e+01
3.046615247991999009e+00 1.673217949576328678e+01
3.238134145208848569e+00 1.644864584584426836e+01
3.442394630526852239e+00 1.619298056800469610e+01
3.660615088373436521e+00 1.596747150059980669e+01
3.894121955897269949e+00 1.577487108438876540e+01
4.144349000494901958e+00 1.561839874870078937e+01
4.412837319810883230e+00 1.550174091143503219e+01
4.701235341737685758e+00 1.542905097906066914e+01
5.011298824415753472e+00 1.540494934661686166e+01
5.344551535671736353e+00 1.543418237032276252e+01
5.701280751633666988e+00 1.552187904367435500e+01
6.082918351168817850e+00 1.567645813699512836e+01
6.490437478443313424e+00 1.590631175184955204e+01
6.924105705166352820e+00 1.621944831367634166e+01
7.383485030590053455e+00 1.662349257178833994e+01
7.867431881509681091e+00 1.712568559937268020e+01
8.374097112263500620e+00 1.773288479349069036e+01
8.900926004732859553e+00 1.845156387507797646e+01
9.444658268341992624e+00 1.928781288894415979e+01
1.000127454312039710e+01 2.024704389738527155e+01
1.056435408846737189e+01 2.132822632210718439e+01
1.112518035652488280e+01 2.252680561411209226e+01
1.167405791499508894e+01 2.383327599781910422e+01
1.220025522718984590e+01 2.523172439718655369e+01
1.269200465203049966e+01 2.669983043571155079e+01
1.313650244404798784e+01 2.820886643643024883e+01
1.351990875338266740e+01 2.972369742191727937e+01
1.382754803070793947e+01 3.120293825741219962e+01
1.404896543483224391e+01 3.260309980207532732e+01
1.417334067136447828e+01 3.387986594997614276e+01
1.419208281590518617e+01 3.499564539703245458e+01
1.410107212920540398e+01 3.592179991429016894e+01
1.390066005716660591e+01 3.663864434792280633e+01
1.359566923084068435e+01 3.713544661923167212e+01
1.319539346643007249e+01 3.741042772464567889e+01
1.271339155722097303e+01 3.747080265588950709e+01
1.215811554656016824e+01 3.733412648047902849e+01
1.154216018049918624e+01 3.702242730541078686e+01
1.088181334885238982e+01 3.655921771208183202e+01
1.019237151368713157e+01 3.597023437099390719e+01
9.488139709323396787e+00 3.528343804175319320e+01
8.782431542334046881e+00 3.452901357307044350e+01
8.087566652941628575e+00 3.373899126503218326e+01
7.414001377076052002e+00 3.292895289694637029e+01
6.768942380984700691e+00 3.210714413117557342e+01
6.157973205567107478e+00 3.128428750165240046e+01
5.585352643493064484e+00 3.046885871989738348e+01
5.054014739202829176e+00 2.966708667501924879e+01
4.565568788906814390e+00 2.888295343371449064e+01
4.120296482077705491e+00 2.811824291118657371e+01
3.717192960137058577e+00 2.737393266821531768e+01
3.354655824675346398e+00 2.665038388290791715e+01
3.030871512104423182e+00 2.594750295995096678e+01
2.743813782004887791e+00 2.526500839986475100e+01
2.491243717126026436e+00 2.460243079900312679e+01
2.270709723385897050e+00 2.395911284955376175e+01
2.079533499689507625e+00 2.333425333127737744e+01
1.915220162330729448e+00 2.272720602710183613e+01
1.775787193230349947e+00 2.213737594704524980e+01
1.659284946475694467e+00 2.156420101543061563e+01
1.563767607782478253e+00 2.100716071326377232e+01
1.487293194494855975e+00 2.046577607823363110e+01
1.427923555585409510e+00 1.993960970471209748e+01
1.383852403888396809e+00 1.942828529683092853e+01
1.354075963593709409e+00 1.893153397729905407e+01
1.337808609748093014e+00 1.844910079668426661e+01
1.334286994502522194e+00 1.798077589580855218e+01
1.342780754809952626e+00 1.752639831672737358e+01
1.362592512425316427e+00 1.708585600272984806e+01
1.393057873905528599e+00 1.665908579833850567e+01
1.433679857437873295e+00 1.624610078484443321e+01
1.484558299910588408e+00 1.584698579595385048e+01
1.545859991468257144e+00 1.546183770091400689e+01
1.617803883463698522e+00 1.509087556193188639e+01
1.700670242133633936e+00 1.473444501575568921e+01
1.794800648598700255e+00 1.439301827367476605e+01
1.900597998863416072e+00 1.406719412151973359e+01
2.018532345431182318e+00 1.375770627624318720e+01
2.149460445051845525e+00 1.346570081877651326e+01
2.294361657403298782e+00 1.319212328071754925e+01
2.454216404742121327e+00 1.293812850947869819e+01
2.630133165869626755e+00 1.270537113411953278e+01
2.823348476131813278e+00 1.249600556534688423e+01
3.035226927419394372e+00 1.231268599551480847e+01
3.267261168167724605e+00 1.215856639862464661e+01
3.521071903356908450e+00 1.203730053032493252e+01
3.798407894511728777e+00 1.195304192791144793e+01
4.100997696927293212e+00 1.191047948615534047e+01
4.430046627041232199e+00 1.191541726987464678e+01
4.788109289518818201e+00 1.197483965506511083e+01
5.177540982857244067e+00 1.209671263636452032e+01
5.600179558744987851e+00 1.228999873020300626e+01
6.057345422061883866e+00 1.256465697480306254e+01
6.549841530878957485e+00 1.293164293017944821e+01
7.077953396458668500e+00 1.340290867813932785e+01
7.641449083254753027e+00 1.399140282228218624e+01
8.239579208912314101e+00 1.471107048799991546e+01
8.871076944267610287e+00 1.557685332247654841e+01
9.533854787755529969e+00 1.660364899616707035e+01
1.022118167386929599e+01 1.779638118395393320e+01
1.092552235189218024e+01 1.916452237766932853e+01
1.163742072045422304e+01 2.071024229322686239e+01
1.234458339415202843e+01 2.242437595357394287e+01
1.303187970354850300e+01 2.428642368869127921e+01
1.368134169517298560e+01 2.626455113559321575e+01
1.427216413152100927e+01 2.831558923832698227e+01
1.478243600434070260e+01 3.038734968724833152e+01
1.519409728673571180e+01 3.241677180496921551e+01
1.548401411631246738e+01 3.432148098875835984e+01
1.563460984464330572e+01 3.603091261499417897e+01
1.563518324354187605e+01 3.748899994630413346e+01
1.548190850506301786e+01 3.865417413156402660e+01
1.517783524150278751e+01 3.949936420589818908e+01
1.473081824645744220e+01 4.001110540926155323e+01
1.414939489102815529e+01 4.019423855012226454e+01
1.345371087338295268e+01 4.007590621121342878e+01
1.266555933252410249e+01 3.969130230694113948e+01
1.180730271454046054e+01 3.908272443822015418e+01
1.090187277260778131e+01 3.829957389247411470e+01
9.972770566988259588e+00 3.739835564363526288e+01
9.042981619489060208e+00 3.643388990948307793e+01
8.129494711525499184e+00 3.542990186090643334e+01
7.245978703999089277e+00 3.441034211457274949e+01
6.403406211007679261e+00 3.339525239922543420e+01
5.609980109597346498e+00 3.239984068242021920e+01
4.871133539762252163e+00 3.143448117052500734e+01
4.189533391692677355e+00 3.050471392115227331e+01
3.565385914423420122e+00 2.961168436444281582e+01
2.997272260479926231e+00 2.875479483128733804e+01
2.483057514800428578e+00 2.793304443633779854e+01
2.020066347283639097e+00 2.714503361063140829e+01
1.605083012788480534e+00 2.638896410159017236e+01
1.234351351134268970e+00 2.566263897302120967e+01
9.035842547956450810e-01 2.496374894690949375e+01
6.088210498666131176e-01 2.429049477479961539e+01
3.464228308168698645e-01 2.364122626119728210e+01
1.127326915623749759e-01 2.301444768058545520e+01
-9.592464024927482846e-02 2.240881806846878277e+01
-2.832428032387737105e-01 2.182315122137381280e+01
-4.528683089435675546e-01 2.125642470126151551e+01
-6.076306133498785567e-01 2.070789979149200377e+01
-7.498387053679311798e-01 2.017703541348917184e+01
-8.818093167986924552e-01 1.966335509647824153e+01
-1.005871586762900227e+00 1.916644355104363484e+01
-1.124367061701132986e+00 1.868594666912868618e+01
-1.239646520898092907e+00 1.822157316799260940e+01
-1.353644794353131564e+00 1.777323017374805758e+01
-1.467677293521735260e+00 1.734098782688662865e+01
-1.583112221624974669e+00 1.692498242407381071e+01
-1.701401380933212026e+00 1.652545226846901727e+01
-1.824080172766223473e+00 1.614273766972513258e+01
-1.952767597493118901e+00 1.577728094398881709e+01
-2.089152959510931939e+00 1.542965429106147290e+01
-2.234610660342360777e+00 1.510073624297539929e+01
-2.390180355689736746e+00 1.479150074350647515e+01
-2.557037526658267446e+00 1.450321521221245114e+01
-2.736520778568508394e+00 1.423748568714478857e+01
-2.930131840956230249e+00 1.399625682484883882e+01
-3.139535567572614205e+00 1.378181190036355908e+01
-3.366559936384124097e+00 1.359677280722170067e+01
-3.613124252701131578e+00 1.344416857661245679e+01
-3.880674547147002329e+00 1.332789399814251396e+01
-4.170818908230249811e+00 1.325221846824685556e+01
-4.485177598469532789e+00 1.322221793910700249e+01
-4.825295400129223644e+00 1.324387878644258976e+01
-5.192641615219480755e+00 1.332409780951139311e+01
-5.588610065495978496e+00 1.347068223110925267e+01
-6.014519092460298033e+00 1.369234969757016351e+01
-6.471611557359674194e+00 1.399872827876622772e+01
-6.961054841187056752e+00 1.440035646810766501e+01
-7.482640196190379456e+00 1.490612270401393502e+01
-8.034040332154953390e+00 1.552549455184092864e+01
-8.615232872536161324e+00 1.627615751237864217e+01
-9.224193968088467699e+00 1.717116315143173821e+01
-9.856660405711178186e+00 1.821834255050903906e+01
-1.050612960844908628e+01 1.942030630682445036e+01
-1.116385963549203630e+01 2.077444453329637142e+01
-1.181886918217504068e+01 2.227292685854783372e+01
-1.245793757997827100e+01 2.390270242690650448e+01
-1.306580213127688417e+01 2.564574886048861657e+01
-1.362893923071389501e+01 2.747614304726491596e+01
-1.412714858416756769e+01 2.933776714950642628e+01
-1.454016090761819413e+01 3.117092533652474629e+01
-1.485104622745366854e+01 3.291993219267926918e+01
-1.504621388046911079e+01 3.453311271737582899e+01
-1.511541251386696416e+01 3.596280232506708785e+01
-1.505173008525699174e+01 3.716534684525246490e+01
-1.485091934136742253e+01 3.809687698650457577e+01
-1.451535239174057779e+01 3.873316647371607502e+01
-1.405534706981807602e+01 3.908262566811080774e+01
-1.348404564335328182e+01 3.916067496170425954e+01
-1.281729754428402401e+01 3.898910964130543988e+01
-1.207365936873199530e+01 3.859609988851696016e+01
-1.127439487700312526e+01 3.801619077973494853e+01
-1.044274906882165510e+01 3.729076937170139416e+01
-9.596620256845135088e+00 3.646503742702419260e+01
-8.752739182282729402e+00 3.557244044381325665e+01
-7.925876469010574965e+00 3.464061014169548258e+01
-7.128009509532920340e+00 3.369269307091994392e+01
-6.368322464982695053e+00 3.274735061235852385e+01
-5.653349690148748330e+00 3.181789583364543716e+01
-4.987140155868864611e+00 3.091014733326593600e+01
-4.371547952475186349e+00 3.002836732768688677e+01
-3.807272436350348510e+00 2.917534607391433354e+01
-3.293904544308191351e+00 2.835227719716166561e+01
-2.829926793593761314e+00 2.755875769084960325e+01
-2.412685313451643498e+00 2.679350214292198373e+01
-2.039100116324551237e+00 2.605538371389010521e+01
-1.706154491695135222e+00 2.534284279317174082e+01
-1.410707646705173790e+00 2.465440220092452250e+01
-1.149493761339566600e+00 2.398867112932166989e+01
-9.191219884263357454e-01 2.334434514255201165e+01
-7.160764536366261979e-01 2.272020617681997834e+01
-5.367270561525979700e-01 2.211512229513683181e+01
-3.781360862201740280e-01 2.152807821281948009e+01
-2.380045221857791660e-01 2.095825997787294881e+01
-1.139652729625463823e-01 2.040493993399559258e+01
-3.711054251233192325e-03 1.986744714722784266e+01
9.500561145980779276e-02 1.934516740595208262e+01
1.843322561763677259e-01 1.883755047807645511e+01
2.659128580634284589e-01 1.834416131284822526e+01
3.411297217456487063e-01 1.786461417399783258e+01
4.113477747837027132e-01 1.739854759254303218e+01
4.779107755320087803e-01 1.694562659285105610e+01
5.421413131386829676e-01 1.650554269263889751e+01
6.052586594235755957e-01 1.607803088479750642e+01
6.681276450529692879e-01 1.566288788367445406e+01
7.315599908088131764e-01 1.525993920864820019e+01
7.964124652316245667e-01 1.486904726158804557e+01
8.635868080187912854e-01 1.449011142501195337e+01
9.340297300245713474e-01 1.412306806208655985e+01
1.008721092042441425e+00 1.376790780845689000e+01
1.088444004420138445e+00 1.342470638417890783e+01
1.173857599953889608e+00 1.309357196501734144e+01
1.265731743031885070e+00 1.277472422275321584e+01
1.364954229534854679e+00 1.246850042701438888e+01
1.472530786836068195e+00 1.217535544527554414e+01
