x	y
4.699560332193453704e-01 1.280330643308992822e-01
4.709330727894479596e-01 1.281825050506471275e-01
4.719101123595505487e-01 1.283326028983377554e-01
4.728871519296531378e-01 1.284833612308036443e-01
4.738641914997557270e-01 1.286347834297332238e-01
4.748412310698583161e-01 1.287868729018928071e-01
4.758182706399609052e-01 1.289396330793501078e-01
4.767953102100634943e-01 1.290930674197012518e-01
4.777723497801660835e-01 1.292471794062988455e-01
4.787493893502686726e-01 1.294019725484840677e-01
4.797264289203712617e-01 1.295574503818198719e-01
4.807034684904738508e-01 1.297136164683274917e-01
4.816805080605764400e-01 1.298704743967256103e-01
4.826575476306790291e-01 1.300280277826714459e-01
4.836345872007816182e-01 1.301862802690051946e-01
4.846116267708842074e-01 1.303452355259968609e-01
4.855886663409867965e-01 1.305048972515955308e-01
4.865657059110893856e-01 1.306652691716819192e-01
4.875427454811919747e-01 1.308263550403231112e-01
4.885197850512945639e-01 1.309881586400306330e-01
4.894968246213971530e-01 1.311506837820209936e-01
4.904738641914997421e-01 1.313139343064792242e-01
4.914509037616023313e-01 1.314779140828253312e-01
4.924279433317049204e-01 1.316426270099838314e-01
4.934049829018075095e-01 1.318080770166560056e-01
4.943820224719100986e-01 1.319742680615953179e-01
4.953590620420126878e-01 1.321412041338860532e-01
4.963361016121152769e-01 1.323088892532247596e-01
4.973131411822178660e-01 1.324773274702051029e-01
4.982901807523204551e-01 1.326465228666056095e-01
4.992672203224230443e-01 1.328164795556810995e-01
5.002442598925256334e-01 1.329872016824568404e-01
5.012212994626281670e-01 1.331586934240264475e-01
5.021983390327308117e-01 1.333309589898529213e-01
5.031753786028334563e-01 1.335040026220729870e-01
5.041524181729359899e-01 1.336778285958053480e-01
5.051294577430385235e-01 1.338524412194617152e-01
5.061064973131411682e-01 1.340278448350620821e-01
5.070835368832438128e-01 1.342040438185529427e-01
5.080605764533463464e-01 1.343810425801296449e-01
5.090376160234488800e-01 1.345588455645622683e-01
5.100146555935515247e-01 1.347374572515249169e-01
5.109916951636541693e-01 1.349168821559291465e-01
5.119687347337567029e-01 1.350971248282611392e-01
5.129457743038592366e-01 1.352781898549227091e-01
5.139228138739618812e-01 1.354600818585762478e-01
5.148998534440645258e-01 1.356428054984933906e-01
5.158768930141670594e-01 1.358263654709082335e-01
5.168539325842695931e-01 1.360107665093741869e-01
5.178309721543722377e-01 1.361960133851252419e-01
5.188080117244748823e-01 1.363821109074410676e-01
5.197850512945774160e-01 1.365690639240168536e-01
5.207620908646799496e-01 1.367568773213369560e-01
5.217391304347825942e-01 1.369455560250533444e-01
5.227161700048852389e-01 1.371351050003682126e-01
5.236932095749877725e-01 1.373255292524208915e-01
5.246702491450903061e-01 1.375168338266799795e-01
5.256472887151929507e-01 1.377090238093391650e-01
5.266243282852955954e-01 1.379021043277185166e-01
5.276013678553981290e-01 1.380960805506699640e-01
5.285784074255006626e-01 1.382909576889878589e-01
5.295554469956033072e-01 1.384867409958243645e-01
5.305324865657059519e-01 1.386834357671093698e-01
5.315095261358084855e-01 1.388810473419762881e-01
5.324865657059110191e-01 1.390795811031918239e-01
5.334636052760136637e-01 1.392790424775917080e-01
5.344406448461163084e-01 1.394794369365213171e-01
5.354176844162188420e-01 1.396807699962813454e-01
5.363947239863213756e-01 1.398830472185793317e-01
5.373717635564240203e-01 1.400862742109862946e-01
5.383488031265266649e-01 1.402904566273985021e-01
5.393258426966291985e-01 1.404956001685057909e-01
5.403028822667317321e-01 1.407017105822644665e-01
5.412799218368343768e-01 1.409087936643766970e-01
5.422569614069370214e-01 1.411168552587751257e-01
5.432340009770395550e-01 1.413259012581140339e-01
5.442110405471420886e-01 1.415359376042656381e-01
5.451880801172447333e-01 1.417469702888233540e-01
5.461651196873473779e-01 1.419590053536105567e-01
5.471421592574499115e-01 1.421720488911955571e-01
5.481191988275524452e-01 1.423861070454133793e-01
5.490962383976550898e-01 1.426011860118936436e-01
5.500732779677577344e-01 1.428172920385945566e-01
5.510503175378602680e-01 1.430344314263444494e-01
5.520273571079628017e-01 1.432526105293888685e-01
5.530043966780654463e-01 1.434718357559454371e-01
5.539814362481680909e-01 1.436921135687647955e-01
5.549584758182706246e-01 1.439134504856989516e-01
5.559355153883731582e-01 1.441358530802767379e-01
5.569125549584758028e-01 1.443593279822861786e-01
5.578895945285784475e-01 1.445838818783640733e-01
5.588666340986809811e-01 1.448095215125933810e-01
5.598436736687835147e-01 1.450362536871079577e-01
5.608207132388861593e-01 1.452640852627041512e-01
5.617977528089888040e-01 1.454930231594613876e-01
