x	y
-2.091886608015640636e-01 -9.520378024792493232e-02
-2.052785923753666086e-01 -9.341995310459480506e-02
-2.013685239491691537e-01 -9.163637240281090335e-02
-1.974584555229716987e-01 -8.985303324948284986e-02
-1.935483870967742437e-01 -8.806993076324795555e-02
-1.896383186705767887e-01 -8.628706007421878266e-02
-1.857282502443793337e-01 -8.450441632373249801e-02
-1.818181818181818787e-01 -8.272199466410147528e-02
-1.779081133919844238e-01 -8.093979025836535446e-02
-1.739980449657869688e-01 -7.915779828004466945e-02
-1.700879765395895138e-01 -7.737601391289564146e-02
-1.661779081133920588e-01 -7.559443235066626299e-02
-1.622678396871946038e-01 -7.381304879685406106e-02
-1.583577712609971488e-01 -7.203185846446460983e-02
-1.544477028347996939e-01 -7.025085657577151421e-02
-1.505376344086022389e-01 -6.847003836207792016e-02
-1.466275659824047839e-01 -6.668939906347831625e-02
-1.427174975562073289e-01 -6.490893392862251421e-02
-1.388074291300098739e-01 -6.312863821447987911e-02
-1.348973607038124189e-01 -6.134850718610510012e-02
-1.309872922776149640e-01 -5.956853611640493956e-02
-1.270772238514175090e-01 -5.778872028590565507e-02
-1.231671554252198320e-01 -5.600905498252187198e-02
-1.192570869990223770e-01 -5.422953550132627448e-02
-1.153470185728249220e-01 -5.245015714431974091e-02
-1.114369501466274670e-01 -5.067091522020294309e-02
-1.075268817204300120e-01 -4.889180504414864653e-02
-1.036168132942325570e-01 -4.711282193757462822e-02
-9.970674486803510206e-02 -4.533396122791757271e-02
-9.579667644183764708e-02 -4.355521824840772466e-02
-9.188660801564019209e-02 -4.177658833784409637e-02
-8.797653958944273711e-02 -3.999806684037072319e-02
-8.406647116324528213e-02 -3.821964910525316866e-02
-8.015640273704782715e-02 -3.644133048665600116e-02
-7.624633431085037216e-02 -3.466310634342078395e-02
-7.233626588465291718e-02 -3.288497203884457182e-02
-6.842619745845546220e-02 -3.110692294045907733e-02
-6.451612903225800721e-02 -2.932895441981038867e-02
